country,year,sex,age,suicides_no,population,suicides/100kpop,country-year,gdp_for_year,gdp_per_capita,generation,popNorma
Czech Republic,2004,2,4,99,1417483,6.98,Czech Republic2004,"119,162,172,468",12226,3,0.032352632589167575
Czech Republic,2004,2,3,24,829828,2.89,Czech Republic2004,"119,162,172,468",12226,4,0.018937363588432135
Czech Republic,2004,2,2,14,676084,2.07,Czech Republic2004,"119,162,172,468",12226,5,0.015427622129159144
Czech Republic,2004,1,1,5,553266,0.9,Czech Republic2004,"119,162,172,468",12226,5,0.012623874167970476
Czech Republic,2004,2,1,3,525775,0.57,Czech Republic2004,"119,162,172,468",12226,5,0.011996296490422905
Czech Republic,2005,1,6,113,215366,52.47,Czech Republic2005,"136,280,689,891",13961,2,0.0049101315888236885
Czech Republic,2005,1,4,516,1427262,36.15,Czech Republic2005,"136,280,689,891",13961,3,0.03257587227156319
Czech Republic,2005,1,5,347,998004,34.77,Czech Republic2005,"136,280,689,891",13961,2,0.022776565636347466
Czech Republic,2005,1,3,208,877897,23.69,Czech Republic2005,"136,280,689,891",13961,4,0.02003470567791721
Czech Republic,2005,1,2,85,695191,12.23,Czech Republic2005,"136,280,689,891",13961,5,0.015863805850555288
Czech Republic,2005,2,6,50,420901,11.88,Czech Republic2005,"136,280,689,891",13961,2,0.009602182731188102
Czech Republic,2005,2,4,109,1408555,7.74,Czech Republic2005,"136,280,689,891",13961,3,0.0321488199412048
Czech Republic,2005,2,5,82,1171511,7.0,Czech Republic2005,"136,280,689,891",13961,2,0.026737466298318528
Czech Republic,2005,2,3,33,841934,3.92,Czech Republic2005,"136,280,689,891",13961,4,0.019213725138189905
Czech Republic,2005,2,2,16,663458,2.41,Czech Republic2005,"136,280,689,891",13961,5,0.015139389771052286
Czech Republic,2005,1,1,4,534812,0.75,Czech Republic2005,"136,280,689,891",13961,5,0.012202597442443473
Czech Republic,2005,2,1,2,506842,0.39,Czech Republic2005,"136,280,689,891",13961,5,0.011564084924128184
Czech Republic,2006,1,6,125,222276,56.24,Czech Republic2006,"155,463,807,113",15896,2,0.005067876369000973
Czech Republic,2006,1,4,459,1426930,32.17,Czech Republic2006,"155,463,807,113",15896,3,0.032568293217001845
Czech Republic,2006,1,5,299,1022887,29.23,Czech Republic2006,"155,463,807,113",15896,2,0.023344606644328848
Czech Republic,2006,1,3,155,884745,17.52,Czech Republic2006,"155,463,807,113",15896,4,0.020191035092483642
Czech Republic,2006,1,2,101,690682,14.62,Czech Republic2006,"155,463,807,113",15896,5,0.01576087224508215
Czech Republic,2006,2,6,41,430258,9.53,Czech Republic2006,"155,463,807,113",15896,2,0.009815788796038876
Czech Republic,2006,2,5,90,1193318,7.54,Czech Republic2006,"155,463,807,113",15896,2,0.027235286909219544
Czech Republic,2006,2,4,95,1401646,6.78,Czech Republic2006,"155,463,807,113",15896,3,0.03199109798950511
Czech Republic,2006,2,3,20,845584,2.37,Czech Republic2006,"155,463,807,113",15896,4,0.019297049081409456
Czech Republic,2006,2,2,12,658122,1.82,Czech Republic2006,"155,463,807,113",15896,5,0.015017577014608582
Czech Republic,2006,1,1,3,515573,0.58,Czech Republic2006,"155,463,807,113",15896,5,0.011763400362004866
Czech Republic,2006,2,1,0,488298,0.0,Czech Republic2006,"155,463,807,113",15896,5,0.011140753635617685
Czech Republic,2007,1,6,109,229015,47.6,Czech Republic2007,"189,227,050,760",19273,2,0.005221717479509615
Czech Republic,2007,1,5,322,1047512,30.74,Czech Republic2007,"189,227,050,760",19273,2,0.023906757905090878
Czech Republic,2007,1,4,440,1434256,30.68,Czech Republic2007,"189,227,050,760",19273,3,0.0327355346438584
Czech Republic,2007,1,3,176,888983,19.8,Czech Republic2007,"189,227,050,760",19273,4,0.020287782180528697
Czech Republic,2007,1,2,100,690165,14.49,Czech Republic2007,"189,227,050,760",19273,5,0.015749069922165848
Czech Republic,2007,2,6,49,438726,11.17,Czech Republic2007,"189,227,050,760",19273,2,0.010009100344308231
Czech Republic,2007,2,5,72,1216178,5.92,Czech Republic2007,"189,227,050,760",19273,2,0.027757145907027464
Czech Republic,2007,2,4,73,1400706,5.21,Czech Republic2007,"189,227,050,760",19273,3,0.03196963922056638
Czech Republic,2007,2,3,21,846092,2.48,Czech Republic2007,"189,227,050,760",19273,4,0.01930864594802741
Czech Republic,2007,2,2,15,654550,2.29,Czech Republic2007,"189,227,050,760",19273,5,0.014936033692641395
Czech Republic,2007,1,1,2,499126,0.4,Czech Republic2007,"189,227,050,760",19273,6,0.011387940391009817
Czech Republic,2007,2,1,0,472986,0.0,Czech Republic2007,"189,227,050,760",19273,6,0.010791203986692276
Czech Republic,2008,1,6,137,235750,58.11,Czech Republic2008,"235,718,586,901",23811,2,0.00537546727610788
Czech Republic,2008,1,4,434,1457201,29.78,Czech Republic2008,"235,718,586,901",23811,3,0.03325933406226184
Czech Republic,2008,1,5,291,1075692,27.05,Czech Republic2008,"235,718,586,901",23811,2,0.02455006440370099
Czech Republic,2008,1,3,162,892070,18.16,Czech Republic2008,"235,718,586,901",23811,4,0.0203582536908626
Czech Republic,2008,1,2,96,692756,13.86,Czech Republic2008,"235,718,586,901",23811,5,0.015808218507612933
Czech Republic,2008,2,6,37,446156,8.29,Czech Republic2008,"235,718,586,901",23811,2,0.010178715932834601
Czech Republic,2008,2,5,84,1241767,6.76,Czech Republic2008,"235,718,586,901",23811,2,0.02834130382019049
Czech Republic,2008,2,4,88,1412333,6.23,Czech Republic2008,"235,718,586,901",23811,3,0.03223506592955643
Czech Republic,2008,2,3,32,842858,3.8,Czech Republic2008,"235,718,586,901",23811,4,0.01923481865148713
Czech Republic,2008,2,2,14,653487,2.14,Czech Republic2008,"235,718,586,901",23811,5,0.014911767020958552
Czech Republic,2008,1,1,3,487813,0.61,Czech Republic2008,"235,718,586,901",23811,6,0.011129681823984402
Czech Republic,2008,2,1,1,461711,0.22,Czech Republic2008,"235,718,586,901",23811,6,0.010533812901815449
Czech Republic,2009,1,6,135,240265,56.19,Czech Republic2009,"206,179,982,164",20748,2,0.005478537852446582
Czech Republic,2009,1,4,476,1480738,32.15,Czech Republic2009,"206,179,982,164",20748,3,0.03379664793940117
Czech Republic,2009,1,5,337,1100133,30.63,Czech Republic2009,"206,179,982,164",20748,2,0.02510801522458565
Czech Republic,2009,1,3,199,880108,22.61,Czech Republic2009,"206,179,982,164",20748,4,0.02008517944187842
Czech Republic,2009,1,2,81,685218,11.82,Czech Republic2009,"206,179,982,164",20748,5,0.015636137443506365
Czech Republic,2009,2,6,42,450517,9.32,Czech Republic2009,"206,179,982,164",20748,2,0.010278270923623767
Czech Republic,2009,2,5,78,1265312,6.16,Czech Republic2009,"206,179,982,164",20748,2,0.028878800325150573
Czech Republic,2009,2,4,79,1428022,5.53,Czech Republic2009,"206,179,982,164",20748,3,0.032593221914534926
Czech Republic,2009,2,2,16,646079,2.48,Czech Republic2009,"206,179,982,164",20748,5,0.014742653658939257
Czech Republic,2009,2,3,18,827079,2.18,Czech Republic2009,"206,179,982,164",20748,4,0.018874608103525137
Czech Republic,2009,1,1,2,479988,0.42,Czech Republic2009,"206,179,982,164",20748,6,0.010951048986808244
Czech Republic,2009,2,1,1,453948,0.22,Czech Republic2009,"206,179,982,164",20748,6,0.010356595430250144
Czech Republic,2010,1,6,115,243211,47.28,Czech Republic2010,"207,477,857,919",20862,2,0.005545790547439677
Czech Republic,2010,1,5,394,1121705,35.13,Czech Republic2010,"207,477,857,919",20862,2,0.025600471143251983
Czech Republic,2010,1,4,473,1499075,31.55,Czech Republic2010,"207,477,857,919",20862,4,0.03421525373304963
Czech Republic,2010,1,3,168,858416,19.57,Czech Republic2010,"207,477,857,919",20862,4,0.019589984105900758
Czech Republic,2010,1,2,94,665538,14.12,Czech Republic2010,"207,477,857,919",20862,5,0.01518687300444863
Czech Republic,2010,2,6,40,453417,8.82,Czech Republic2010,"207,477,857,919",20862,2,0.010344473508647518
Czech Republic,2010,2,5,84,1288749,6.52,Czech Republic2010,"207,477,857,919",20862,2,0.02941383135453046
Czech Republic,2010,2,4,87,1445352,6.02,Czech Republic2010,"207,477,857,919",20862,4,0.03298883943124583
Czech Republic,2010,2,3,26,805752,3.23,Czech Republic2010,"207,477,857,919",20862,4,0.018387745161869428
Czech Republic,2010,2,2,20,629937,3.17,Czech Republic2010,"207,477,857,919",20862,5,0.0143741563736105
Czech Republic,2010,1,1,1,479853,0.21,Czech Republic2010,"207,477,857,919",20862,6,0.010947967142333
Czech Republic,2010,2,1,0,454268,0.0,Czech Republic2010,"207,477,857,919",20862,6,0.01036390054308035
Czech Republic,2011,1,6,118,246004,47.97,Czech Republic2011,"227,948,349,666",23010,2,0.0056095504853608275
Czech Republic,2011,1,5,424,1152114,36.8,Czech Republic2011,"227,948,349,666",23010,3,0.026294662318420006
Czech Republic,2011,1,4,500,1517715,32.94,Czech Republic2011,"227,948,349,666",23010,4,0.03464077655540919
Czech Republic,2011,1,3,173,818695,21.13,Czech Republic2011,"227,948,349,666",23010,5,0.01868321414737371
Czech Republic,2011,1,2,120,632356,18.98,Czech Republic2011,"227,948,349,666",23010,5,0.014429378460911345
Czech Republic,2011,2,6,43,454906,9.45,Czech Republic2011,"227,948,349,666",23010,2,0.010378465111785576
Czech Republic,2011,2,4,86,1456523,5.9,Czech Republic2011,"227,948,349,666",23010,4,0.03324385635445284
Czech Republic,2011,2,5,77,1312571,5.87,Czech Republic2011,"227,948,349,666",23010,3,0.029957651347784185
Czech Republic,2011,2,3,28,771896,3.63,Czech Republic2011,"227,948,349,666",23010,5,0.01761486422443352
Czech Republic,2011,2,2,19,602033,3.16,Czech Republic2011,"227,948,349,666",23010,5,0.013737150534816441
Czech Republic,2011,1,1,2,483911,0.41,Czech Republic2011,"227,948,349,666",23010,6,0.011040605104411065
Czech Republic,2011,2,1,0,457594,0.0,Czech Republic2011,"227,948,349,666",23010,6,0.010439828059559316
Czech Republic,2012,1,6,146,248952,58.65,Czech Republic2012,"207,376,427,021",20898,2,0.005676848837309111
Czech Republic,2012,1,5,430,1173069,36.66,Czech Republic2012,"207,376,427,021",20898,3,0.026773033066410597
Czech Republic,2012,1,4,538,1537251,35.0,Czech Republic2012,"207,376,427,021",20898,4,0.03508675369369333
Czech Republic,2012,1,3,179,796162,22.48,Czech Republic2012,"207,376,427,021",20898,5,0.01816882006173916
Czech Republic,2012,1,2,84,609704,13.78,Czech Republic2012,"207,376,427,021",20898,5,0.013912267786443062
Czech Republic,2012,2,6,45,456859,9.85,Czech Republic2012,"207,376,427,021",20898,2,0.010423049128527434
Czech Republic,2012,2,5,106,1333013,7.95,Czech Republic2012,"207,376,427,021",20898,3,0.03042431108676885
Czech Republic,2012,2,4,94,1471892,6.39,Czech Republic2012,"207,376,427,021",20898,4,0.03359470722660113
Czech Republic,2012,2,3,22,750032,2.93,Czech Republic2012,"207,376,427,021",20898,5,0.01711574239030962
Czech Republic,2012,2,2,10,581629,1.72,Czech Republic2012,"207,376,427,021",20898,5,0.013271358277980363
Czech Republic,2012,1,1,3,495721,0.61,Czech Republic2012,"207,376,427,021",20898,6,0.011310209424800894
Czech Republic,2012,2,1,1,468843,0.21,Czech Republic2012,"207,376,427,021",20898,6,0.010696625604018689
Czech Republic,2013,1,6,129,252532,51.08,Czech Republic2013,"209,402,444,996",21073,2,0.005758574787097052
Czech Republic,2013,1,5,399,1188011,33.59,Czech Republic2013,"209,402,444,996",21073,3,0.02711413617862608
Czech Republic,2013,1,4,485,1556338,31.16,Czech Republic2013,"209,402,444,996",21073,4,0.035522480845537587
Czech Republic,2013,1,3,168,773130,21.73,Czech Republic2013,"209,402,444,996",21073,5,0.017643034565785008
Czech Republic,2013,1,2,108,586871,18.4,Czech Republic2013,"209,402,444,996",21073,5,0.013391025157530193
Czech Republic,2013,2,6,36,459282,7.84,Czech Republic2013,"209,402,444,996",21073,2,0.010478362529738657
Czech Republic,2013,2,4,108,1488299,7.26,Czech Republic2013,"209,402,444,996",21073,4,0.0339692540584924
Czech Republic,2013,2,5,92,1347862,6.83,Czech Republic2013,"209,402,444,996",21073,3,0.030763291150568056
Czech Republic,2013,2,3,30,729365,4.11,Czech Republic2013,"209,402,444,996",21073,5,0.016643946243866215
Czech Republic,2013,2,2,15,560391,2.68,Czech Republic2013,"209,402,444,996",21073,5,0.012786527070830557
Czech Republic,2013,1,1,5,510895,0.98,Czech Republic2013,"209,402,444,996",21073,6,0.011656608743818277
Czech Republic,2013,2,1,2,483804,0.41,Czech Republic2013,"209,402,444,996",21073,6,0.011038162457308464
Czech Republic,2014,1,6,123,257383,47.79,Czech Republic2014,"207,818,330,724",20859,2,0.005869315731907473
Czech Republic,2014,1,5,364,1197687,30.39,Czech Republic2014,"207,818,330,724",20859,3,0.027335024527829467
Czech Republic,2014,1,4,467,1580637,29.55,Czech Republic2014,"207,818,330,724",20859,4,0.036077190022603844
Czech Republic,2014,1,3,157,752372,20.87,Czech Republic2014,"207,818,330,724",20859,5,0.017169161027880513
Czech Republic,2014,1,2,84,565782,14.85,Czech Republic2014,"207,818,330,724",20859,5,0.012909595393541952
Czech Republic,2014,2,6,54,464061,11.64,Czech Republic2014,"207,818,330,724",20859,2,0.010587459824162282
Czech Republic,2014,2,5,107,1356408,7.89,Czech Republic2014,"207,818,330,724",20859,3,0.030958383320089773
Czech Republic,2014,2,4,94,1509758,6.23,Czech Republic2014,"207,818,330,724",20859,4,0.03445913035919057
Czech Republic,2014,2,3,26,711374,3.65,Czech Republic2014,"207,818,330,724",20859,5,0.016233239103465417
Czech Republic,2014,2,2,11,540106,2.04,Czech Republic2014,"207,818,330,724",20859,5,0.012323451402828211
Czech Republic,2014,2,1,1,500027,0.2,Czech Republic2014,"207,818,330,724",20859,6,0.011408508849322369
Czech Republic,2014,1,1,1,527532,0.19,Czech Republic2014,"207,818,330,724",20859,6,0.012036406125556261
Czech Republic,2015,1,6,145,264401,54.84,Czech Republic2015,"186,829,940,546",18703,2,0.0060295259876649515
Czech Republic,2015,1,5,373,1202553,31.02,Czech Republic2015,"186,829,940,546",18703,3,0.027446107899803802
Czech Republic,2015,1,4,404,1602521,25.21,Czech Republic2015,"186,829,940,546",18703,4,0.03657676842627963
Czech Republic,2015,1,3,151,737221,20.48,Czech Republic2015,"186,829,940,546",18703,5,0.0168232867638478
Czech Republic,2015,1,2,58,546597,10.61,Czech Republic2015,"186,829,940,546",18703,5,0.012471631050893443
Czech Republic,2015,2,6,44,471092,9.34,Czech Republic2015,"186,829,940,546",18703,2,0.010747966850128488
Czech Republic,2015,2,5,80,1358421,5.89,Czech Republic2015,"186,829,940,546",18703,3,0.031004337045487294
Czech Republic,2015,2,4,86,1528289,5.63,Czech Republic2015,"186,829,940,546",18703,4,0.03488216487749234
Czech Republic,2015,2,2,19,521060,3.65,Czech Republic2015,"186,829,940,546",18703,5,0.011888660218565323
Czech Republic,2015,2,3,20,698584,2.86,Czech Republic2015,"186,829,940,546",18703,5,0.01594126287503308
Czech Republic,2015,2,1,5,515457,0.97,Czech Republic2015,"186,829,940,546",18703,6,0.011760752258603915
Czech Republic,2015,1,1,2,543129,0.37,Czech Republic2015,"186,829,940,546",18703,6,0.012392461890596073
Czech Republic,2016,1,6,140,273637,51.16,Czech Republic2016,"195,305,084,919",19505,2,0.006240369806726803
Czech Republic,2016,1,5,319,1205832,26.45,Czech Republic2016,"195,305,084,919",19505,3,0.02752096247783583
Czech Republic,2016,1,4,386,1617906,23.86,Czech Republic2016,"195,305,084,919",19505,4,0.03692798455406943
Czech Republic,2016,1,3,137,729199,18.79,Czech Republic2016,"195,305,084,919",19505,5,0.016640156716585548
Czech Republic,2016,1,2,78,527890,14.78,Czech Republic2016,"195,305,084,919",19505,5,0.012044578720535055
Czech Republic,2016,2,5,86,1358948,6.33,Czech Republic2016,"195,305,084,919",19505,3,0.03101636765317954
Czech Republic,2016,2,4,91,1541109,5.9,Czech Republic2016,"195,305,084,919",19505,4,0.035174825960252516
Czech Republic,2016,2,6,25,480884,5.2,Czech Republic2016,"195,305,084,919",19505,2,0.010971503302732824
Czech Republic,2016,2,3,34,691963,4.91,Czech Republic2016,"195,305,084,919",19505,5,0.015790115524880573
Czech Republic,2016,2,2,22,502574,4.38,Czech Republic2016,"195,305,084,919",19505,5,0.011466652981755298
Denmark,1994,1,6,89,131700,67.58,Denmark1994,"156,162,311,732",32034,1,0.003000164182410859
Denmark,1994,1,5,189,448200,42.17,Denmark1994,"156,162,311,732",32034,2,0.01022537734103755
Denmark,1994,1,4,279,755600,36.92,Denmark1994,"156,162,311,732",32034,3,0.017242851353555223
Denmark,1994,2,6,70,230600,30.36,Denmark1994,"156,162,311,732",32034,1,0.005257900616496734
Denmark,1994,1,3,85,414100,20.53,Denmark1994,"156,162,311,732",32034,3,0.009446926255068606
Denmark,1994,2,5,100,500000,20.0,Denmark1994,"156,162,311,732",32034,2,0.01140789248042732
Denmark,1994,2,4,113,732100,15.44,Denmark1994,"156,162,311,732",32034,3,0.01670638213008689
Denmark,1994,1,2,37,360900,10.25,Denmark1994,"156,162,311,732",32034,4,0.00823245124704668
Denmark,1994,2,3,23,392600,5.86,Denmark1994,"156,162,311,732",32034,3,0.008956113986789069
Denmark,1994,2,2,13,346100,3.76,Denmark1994,"156,162,311,732",32034,4,0.007894589778649602
Denmark,1994,1,1,1,288100,0.35,Denmark1994,"156,162,311,732",32034,5,0.006570538078174569
Denmark,1994,2,1,0,274900,0.0,Denmark1994,"156,162,311,732",32034,5,0.006269202173928527
Denmark,1995,1,6,85,133500,63.67,Denmark1995,"185,006,961,302",37841,1,0.0030412554420807736
Denmark,1995,1,5,180,449600,40.04,Denmark1995,"185,006,961,302",37841,2,0.010257337209669705
Denmark,1995,2,6,63,233200,27.02,Denmark1995,"185,006,961,302",37841,1,0.005317254658242167
Denmark,1995,1,4,204,762400,26.76,Denmark1995,"185,006,961,302",37841,3,0.017398085001197126
Denmark,1995,1,3,108,413900,26.09,Denmark1995,"185,006,961,302",37841,4,0.009442360559549728
Denmark,1995,2,5,102,498300,20.47,Denmark1995,"185,006,961,302",37841,2,0.011369084068516845
Denmark,1995,2,4,108,739000,14.61,Denmark1995,"185,006,961,302",37841,3,0.016863898625488233
Denmark,1995,1,2,47,355700,13.21,Denmark1995,"185,006,961,302",37841,4,0.008113743163555814
Denmark,1995,2,3,18,393200,4.58,Denmark1995,"185,006,961,302",37841,4,0.008969811073345707
Denmark,1995,2,2,8,341800,2.34,Denmark1995,"185,006,961,302",37841,4,0.007796427324993695
Denmark,1995,1,1,1,291000,0.34,Denmark1995,"185,006,961,302",37841,5,0.006636740663198321
Denmark,1995,2,1,0,277500,0.0,Denmark1995,"185,006,961,302",37841,5,0.0063285562156739595
Denmark,1996,1,6,95,134200,70.79,Denmark1996,"187,632,400,366",38158,1,0.0030572353763968518
Denmark,1996,1,5,170,452400,37.58,Denmark1996,"187,632,400,366",38158,2,0.010321256946934016
Denmark,1996,1,4,236,771800,30.58,Denmark1996,"187,632,400,366",38158,3,0.017612672690584457
Denmark,1996,2,6,47,234200,20.07,Denmark1996,"187,632,400,366",38158,1,0.005340083135836564
Denmark,1996,1,3,83,416000,19.95,Denmark1996,"187,632,400,366",38158,4,0.00949030036249796
Denmark,1996,2,4,115,747600,15.38,Denmark1996,"187,632,400,366",38158,3,0.017060223532800046
Denmark,1996,2,5,71,498500,14.24,Denmark1996,"187,632,400,366",38158,2,0.011373649764035725
Denmark,1996,1,2,46,348400,13.2,Denmark1996,"187,632,400,366",38158,4,0.007947095277116716
Denmark,1996,2,3,20,395400,5.06,Denmark1996,"187,632,400,366",38158,4,0.00902003372405338
Denmark,1996,2,2,8,335700,2.38,Denmark1996,"187,632,400,366",38158,4,0.007657173611667872
Denmark,1996,1,1,1,298600,0.33,Denmark1996,"187,632,400,366",38158,5,0.006810237092915739
Denmark,1996,2,1,0,284500,0.0,Denmark1996,"187,632,400,366",38158,5,0.006488355558834739
Denmark,1997,1,6,94,135400,69.42,Denmark1997,"173,537,588,008",35148,1,0.003084629549510128
Denmark,1997,1,5,148,458400,32.29,Denmark1997,"173,537,588,008",35148,2,0.010458227812500399
Denmark,1997,1,4,191,777200,24.58,Denmark1997,"173,537,588,008",35148,3,0.017735946469594203
Denmark,1997,2,6,46,236400,19.46,Denmark1997,"173,537,588,008",35148,1,0.0053903057865442375
Denmark,1997,1,3,79,417200,18.94,Denmark1997,"173,537,588,008",35148,4,0.009517694535611238
Denmark,1997,2,5,88,501000,17.56,Denmark1997,"173,537,588,008",35148,2,0.011430720958021718
Denmark,1997,1,2,45,337600,13.33,Denmark1997,"173,537,588,008",35148,4,0.0077005477190972265
Denmark,1997,2,4,84,753500,11.15,Denmark1997,"173,537,588,008",35148,3,0.01719491155060699
Denmark,1997,2,3,22,397100,5.54,Denmark1997,"173,537,588,008",35148,4,0.009058842135963856
Denmark,1997,2,2,17,326300,5.21,Denmark1997,"173,537,588,008",35148,4,0.007442585922280539
Denmark,1997,1,1,3,306200,0.98,Denmark1997,"173,537,588,008",35148,5,0.006983733522633157
Denmark,1997,2,1,0,291000,0.0,Denmark1997,"173,537,588,008",35148,5,0.006636740663198321
Denmark,1998,1,6,74,136600,54.17,Denmark1998,"176,992,000,955",35710,1,0.003112023722623405
